result,season,matchweek,date,hometeam,awayteam,maxo_h,maxo_d,maxo_a,market_tracktake,diff_home,diff_draw,diff_away
H,20,8,2020-11-07,west_ham,fulham,1.85,3.98,4.5,0.014019044169797823,0.026371875303115022,-0.00565983093485567,-0.0512968186320224
A,20,8,2020-11-08,west_brom,tottenham,7,4.45,1.55,0.01273753430331892,0.043844313694653136,0.0566571139653107,-0.027602746888569674
H,20,8,2020-11-08,leicester,wolves,2.47,3.2,3.4,0.011475946653965341,0,0,0
D,20,8,2020-11-08,man_city,liverpool,2,4.2,3.56,0.01899411449973254,-0.02673681480124379,-0.008911481738995586,0.05990632095975168
A,20,8,2020-11-08,arsenal,aston_villa,1.73,4.11,5.27,0.011097005197126864,-0.022121223068257367,0.11596226617280014,-0.059366508781164784
A,20,8,2020-11-21,newcastle,chelsea,7,4.75,1.52,0.011278195488721776,0.08817894929924042,0.0722159557130917,-0.03890678783260526
A,20,8,2020-11-21,aston_villa,brighton,2.24,3.69,3.3,0.020461584485974793,0.07118798361401901,-0.04899408284023665,-0.04899408284023654
H,20,9,2020-11-21,tottenham,man_city,4.24,4.21,1.83,0.0198268352468689,0.013897830673609501,-2.495809171849661e-4,-0.005742715087969752
H,20,9,2020-11-21,man_united,west_brom,1.35,5.5,10.03,0.02225981986699832,-0.0076093570163984214,0.04711796839434457,-0.024072452638724595
A,20,9,2020-11-22,fulham,everton,4.1,3.9,1.93,0.018447410460553648,0.04568782332305754,0.009077504452437823,-0.02464488001512455
A,20,9,2020-11-22,sheffield_united,west_ham,3.2,3.3,2.48,0.018756109481915972,-0.03135535477453588,-0.012071755384443716,0.035486080708712064
D,20,9,2020-11-22,leeds,arsenal,3.2,3.84,2.25,0.01736111111111116,0.12855763819074983,0.015514700880704169,-0.08219051815518741
H,20,9,2020-11-22,liverpool,leicester,1.91,4.08,3.9,0.025068505050026557,-0.0447729832263567,-0.003608276621157702,0.11005776949244828
H,20,9,2020-11-23,burnley,crystal_palace,2.89,3.1,2.89,0.014622167652639684,-0.06995470079434285,0.03569721130447556,0.04456580246605513
D,20,9,2020-11-23,wolves,southampton,2.38,3.34,3.41,0.0128243967964905,0.02839895388136049,-0.00331514559462176,-0.03553669955642513
A,20,9,2020-11-27,crystal_palace,newcastle,2.18,3.3,3.84,0.022162566027244868,-3.548466482654611e-4,-0.024588668547701253,0.030884064393976285
D,20,9,2020-11-28,brighton,liverpool,5.5,4.33,1.65,0.01882567009587799,-0.08436010319309317,0.009975130577553948,0.024814067298619902
H,20,10,2020-11-28,man_city,burnley,1.18,8.3,19,0.020571133776855932,-0.05008786727439485,0.3241850077948236,0.2945592937986332
A,20,10,2020-11-28,everton,leeds,2.07,3.8,3.7,0.016519952446725883,0.13371994097640472,-0.027921116248818878,-0.15225475117285758
H,20,10,2020-11-28,west_brom,sheffield_united,2.66,3.22,2.99,0.02094701637035734,0.003924629111389466,-0.015365894620110954,0.010199708213096681
A,20,10,2020-11-29,southampton,man_united,4,3.66,2.02,0.0182735486663419,-0.002844238044165448,0.057010684323708816,-0.02752631135990391
D,20,10,2020-11-29,chelsea,tottenham,2.14,3.6,3.69,0.016070207431046146,-0.06492425748579778,0.06894342360063743,0.05476036939481421
A,20,10,2020-11-29,arsenal,wolves,2.18,3.4,3.81,0.01530043499014866,-0.01655980017611569,0.0018222596336765484,0.028116807130623478
A,20,10,2020-11-30,leicester,fulham,1.54,4.53,6.5,0.02394735507318302,0.09200039027121965,-0.09401733625401032,-0.16997796422707756
H,20,10,2020-11-30,west_ham,aston_villa,2.36,3.64,3.1,0.021034733445887133,0.005488991659755804,-0.02075899379507984,0.010967261123962624
D,20,10,2020-12-05,burnley,everton,4.14,3.58,1.99,0.023388065472424557,-0.11109058250939552,0.013989897675211083,0.05530075317665961
H,20,10,2020-12-05,man_city,fulham,1.13,11,26,0.014326381583018799,0.004476338684183512,-0.02792612385401605,-0.026129796053548704
A,20,11,2020-12-05,west_ham,man_united,3.75,3.69,2.1,0.013859852884243296,-0.06241941959230968,-0.04446731544509108,0.06672547831578868
H,20,11,2020-12-05,chelsea,leeds,1.56,4.6,6.19,0.019967833903353993,-0.04688713150217294,0.13961614262286348,0.028977373552690366
A,20,11,2020-12-06,west_brom,crystal_palace,2.98,3.3,2.61,0.021742535281068065,0.054395131573176325,0.030991263568753258,-0.06450961750556672
A,20,11,2020-12-06,sheffield_united,leicester,4.02,3.54,2.04,0.02143817304305995,0.03266510232699171,0.03955630070901495,-0.036590073617643215
H,20,11,2020-12-06,tottenham,arsenal,2.07,3.6,3.9,0.01727982162764774,0.10984094340836204,-0.006754706264314181,-0.15084262702011364
H,20,11,2020-12-06,liverpool,wolves,1.55,4.33,7.17,0.015578186486671974,0.04497824446508414,0.04422992244858737,-0.21374749515961666
A,20,11,2020-12-07,brighton,southampton,2.65,3.46,2.93,0.00767275993414529,-0.018579923842026336,-0.010601633837103441,0.03171680415437583
A,20,11,2020-12-11,leeds,west_ham,2.22,3.75,3.3,0.020147420147420103,-0.014136870587380113,0.018224105746401875,0.0054248801747300845
A,20,11,2020-12-12,wolves,aston_villa,2.4,3.32,3.28,0.022749534724263,0.07907572807719898,-0.003096061794056193,-0.0884914510921484
H,20,11,2020-12-12,newcastle,west_brom,2.62,3.32,3,0.016217541923418732,-0.05699820907755382,-0.02383376386731617,0.09860064541034252
D,20,12,2020-12-12,man_united,man_city,4.75,4.32,1.75,0.013436368699526469,0.04148588962126265,-0.007735569282520283,-0.01221612395469096
H,20,12,2020-12-12,everton,chelsea,4.52,4.28,1.76,0.023065616047999615,0.1048390912486199,-0.020268266376708644,-0.027655048269398907
H,20,12,2020-12-13,southampton,sheffield_united,1.73,4.01,5.25,0.01788743116060676,-0.047515426008520434,0.02357002440136302,0.13260896536731126
D,20,12,2020-12-13,crystal_palace,tottenham,4.92,3.9,1.79,0.018321506807676524,-0.11739591103407077,0.029051044845278762,0.036482178095899265
D,20,12,2020-12-13,fulham,liverpool,9,5.98,1.36,0.013629309025728453,-0.018568288060408555,-0.10378289221244441,0.029731295988252082
A,20,12,2020-12-13,arsenal,burnley,1.55,4.33,6.84,0.02230700294902732,-0.03485946736139445,0.1104120070167307,0.003361294734149034
H,20,12,2020-12-13,leicester,brighton,2.06,3.56,3.91,0.022090245311702672,0.02924221974942287,-0.0026965824375226877,-0.048486105006058766
H,20,12,2020-12-15,wolves,chelsea,5.75,3.9,1.7,0.01855859400616433,0.039300401449133604,-0.006890727504161198,-0.008404152180320645
D,20,12,2020-12-15,man_city,west_brom,1.11,11,29,0.026292750430681355,-0.03309804519734605,0.27246207855750826,0.25699141498842004
D,20,12,2020-12-16,arsenal,southampton,2.27,3.55,3.32,0.023423594483412247,-0.04552341475404753,0.006899385689590254,0.06763221950537268
H,20,13,2020-12-16,leeds,newcastle,1.78,4.07,4.6,0.024889302857060702,-0.10204761492883363,0.11433243461872067,0.2161398606507321
A,20,13,2020-12-16,leicester,everton,2.23,3.62,3.37,0.021409492240704875,-0.028949931273785867,-0.016866448093018183,0.0649908119942928
D,20,13,2020-12-16,fulham,brighton,3,3.4,2.53,0.022707897388204223,0.012321964382688622,-0.027442230425687164,0.010847811324506962
H,20,13,2020-12-16,liverpool,tottenham,1.81,3.9,4.64,0.024413685634870674,0.0015259272054066741,0.04518218557077058,-0.052435599044884595
D,20,13,2020-12-16,west_ham,crystal_palace,2.1,3.54,3.82,0.02045645660873263,0.03796159890592854,-0.02572025971631675,-0.036942330023249204
D,20,13,2020-12-17,aston_villa,burnley,1.76,4,4.95,0.020202020202020332,0.04976850106932873,-0.019089844045858118,-0.09814482646872835
A,20,13,2020-12-17,sheffield_united,man_united,7.75,4.8,1.48,0.013041267073525153,0.07373288946043655,-0.004770843423117399,-0.0121112374888116
A,20,13,2020-12-19,crystal_palace,liverpool,6.52,4.6,1.53,0.024360308718490487,-0.1528352731457242,-0.07560671017215814,0.07522216694961159
A,20,13,2020-12-19,southampton,man_city,7,4.72,1.51,0.016973205265943037,-0.0915347964518729,0.017280883466633368,0.018079234175801595
H,20,13,2020-12-19,everton,arsenal,2.5,3.5,3.1,0.008294930875575979,0.09839285974330236,-0.0072163043975915775,-0.09163010687084738
D,20,14,2020-12-19,newcastle,fulham,2.63,3.33,2.93,0.021825365510074635,0.09916205982121906,0.01529465949424269,-0.10214177975396066
D,20,14,2020-12-20,brighton,sheffield_united,1.72,3.85,5.79,0.013847180252771318,0.14800575275643646,-0.1142264891471324,-0.1985647213632754
A,20,14,2020-12-20,tottenham,leicester,2.1,3.54,3.79,0.022528594640754074,0.024365873680306738,5.434115016951235e-4,-0.04169588819230796
H,20,14,2020-12-20,man_united,leeds,1.73,4.33,4.75,0.019507880087488605,0.00579158776033295,0.030173926434737597,-0.045053705000626
A,20,14,2020-12-20,west_brom,aston_villa,3.82,3.83,2,0.022876710456167126,0.33246540555717163,0.09091992512913016,-0.14832378507005206
H,20,14,2020-12-21,burnley,wolves,3.73,3.25,2.27,0.016317456798849328,-0.06531390539261273,-0.03548448057706233,0.07377467203220678
H,20,14,2020-12-21,chelsea,west_ham,1.53,5,7,-0.003548085901027065,0.0587956597834729,-0.06180828840957042,-0.12727694246565058
D,20,14,2020-12-26,leicester,man_united,3.08,3.67,2.35,0.022686803601639216,-0.015987547071025565,-0.013377105855442384,0.021532203082786028
H,20,14,2020-12-26,aston_villa,crystal_palace,1.95,3.9,4,0.019230769230769384,-0.06187776354007424,0.007327975215166038,0.14280917279540217
D,20,14,2020-12-26,fulham,southampton,3.29,3.42,2.35,0.02188094349348546,-0.1489849484212833,0.002866494627228988,0.14036016911548055
H,20,15,2020-12-26,arsenal,chelsea,4.2,3.73,1.95,0.019012265661059402,0.16794423993117102,0.06062886619145558,-0.08851689088271775
H,20,15,2020-12-26,man_city,newcastle,1.14,10,23,0.02067124332570569,4.1491145440075705e-4,0.009268140759306931,-0.029482119444366184
A,20,15,2020-12-26,sheffield_united,everton,4.4,3.66,1.94,0.01596068851434751,-0.2078747939999196,-0.1025680140190186,0.2196447423927912
H,20,15,2020-12-27,leeds,burnley,1.76,4.09,4.71,0.024994820741009338,-0.023393761186098816,0.021307894710028474,0.041751897661360005
D,20,15,2020-12-27,west_ham,brighton,2.42,3.4,3.19,0.02082041137914281,-0.0012658798741811417,-0.013085218573894886,0.014388259939703385
D,20,15,2020-12-27,liverpool,west_brom,1.15,10,22.43,0.01414836496152283,-0.001526663700641695,0.01158670574627485,0.0028184812337979093
D,20,15,2020-12-27,wolves,tottenham,3.76,3.37,2.2,0.017238806398475637,-0.03980750471733274,0.008992565959510479,0.018524523379865432
D,20,15,2020-12-28,crystal_palace,leicester,3.95,3.6,2.04,0.021138413171175596,-0.14051226735970324,-0.026580008354188944,0.11110103153391293
D,20,15,2020-12-28,chelsea,aston_villa,1.71,4.25,5,0.0200894392844857,0.08741152831117849,-0.04262390719958142,-0.15156937455633845
A,20,15,2020-12-29,brighton,arsenal,3.3,3.5,2.35,0.014276503638205762,0.17566750780992546,0.036400029678308465,-0.1161735152119383
H,20,16,2020-12-29,burnley,sheffield_united,2.45,3.2,3.31,0.02277806893150003,-0.009419313018119269,0.0049756995370442425,0.007785580740831355
D,20,16,2020-12-29,southampton,west_ham,2.23,3.6,3.4,0.02032591811014406,-0.08113641612102396,0.021943040374793554,0.12889707912086767
A,20,16,2020-12-29,west_brom,leeds,3.72,3.75,2.06,0.02092076417162536,0.16942567747574944,0.08901475488103272,-0.11159666979311311
H,20,16,2020-12-29,man_united,wolves,1.57,4.35,6.5,0.020673886476653802,0.0013753437248702483,-0.03311085304562389,0.04322011537444248
D,20,16,2020-12-30,newcastle,liverpool,12,6.09,1.32,0.005112703388565398,0.09613077450295049,-0.004067473321858528,-0.01103780181230607
A,20,16,2021-01-01,everton,west_ham,2.19,3.52,3.6,0.018489691434897093,0.04971651661525933,-4.8731678807900636e-4,-0.07087553391567913
H,20,16,2021-01-01,man_united,aston_villa,1.78,4.2,4.6,0.017284295252053106,-0.01690459570587821,-0.0024668660969211498,0.04861852656262511
H,20,16,2021-01-02,tottenham,leeds,1.81,4.13,4.34,0.025031684994409442,0.04462997257258161,-0.011698704606377452,-0.08257072191520232
H,20,16,2021-01-02,crystal_palace,sheffield_united,2.02,3.5,4.1,0.024666229689171093,0.03594049414530587,-0.07033355844383893,0.018594138519040904
D,20,16,2021-01-02,brighton,wolves,2.7,3.28,2.91,0.01889103083470678,0.07095004125008542,-0.05787886870058123,-0.01713209572019403
A,20,17,2021-01-02,west_brom,arsenal,6.5,4.2,1.63,0.005438324456729315,0.0369165494898569,0.010718983854823838,-0.01373945099646856
A,20,17,2021-01-03,newcastle,leicester,5.5,4.2,1.7,0.008148714031066984,0.22909872746786175,0.03849073653256663,-0.06978498135143407
A,20,17,2021-01-03,chelsea,man_city,3.1,3.7,2.4,0.009517582098227173,0.1805001416158334,-0.026696243691515353,-0.09621471300816353
H,20,17,2021-01-04,southampton,liverpool,5.03,4.44,1.67,0.022834777492460212,0.2254299260850805,0.10881192372993209,-0.08924225806088215
H,20,17,2021-01-12,sheffield_united,newcastle,2.53,3.18,3.25,0.017414633493386678,-0.0747007856228441,0.016160384073627743,0.09422069221550666
A,20,17,2021-01-12,burnley,man_united,7.5,4.66,1.48,0.023601283687120667,0.07721767649681177,0.08040783700861165,-0.03671103234439588
A,20,17,2021-01-12,wolves,everton,2.56,3.18,3.15,0.02255072626534882,0.065897296668741,-0.07905609200671626,0.009042003921261532
H,20,17,2021-01-13,man_city,brighton,1.2,8.5,19,0.003611971104231282,-0.009155577857906438,0.04913782602833483,0.028093989224011295
D,20,17,2021-01-13,tottenham,fulham,1.42,5,8.5,0.021872410936205622,0.17984673780559213,-0.251208756254384,-0.2667418366449179
D,20,17,2021-01-14,arsenal,crystal_palace,1.58,4.18,6.55,0.02481759789101967,0.09939030899397916,-0.05902153776201391,-0.21660361696921082
A,20,18,2021-01-16,wolves,west_brom,1.63,3.7,7.07,0.02520991848574905,0.0038391665640769013,0.03816623101068983,-0.0798977880966999
A,20,18,2021-01-16,leeds,brighton,2.18,3.67,3.43,0.022740349867345966,0.05506015189936253,-0.024509957412227612,-0.05538080049491967
H,20,18,2021-01-16,west_ham,burnley,1.85,3.6,4.88,0.02323635110520339,-0.03537613474557666,0.04163920037997393,0.04394538306881235
A,20,18,2021-01-16,fulham,chelsea,6.81,4.33,1.56,0.018815401363142303,-0.07912413538948548,-0.02212169713220713,0.028960811542144693
H,20,18,2021-01-16,leicester,southampton,1.8,3.75,4.8,0.030555555555555447,-0.059734029390003385,0.023382672086447842,0.15146387725220323
A,20,18,2021-01-17,sheffield_united,tottenham,6.5,3.8,1.68,0.012242143821091123,-0.21406907756828308,-0.008633560246348426,0.0857027629820386
D,20,18,2021-01-17,liverpool,man_united,2,4,3.71,0.019541778975741275,-0.020969604226845018,-0.005779493447065631,0.047696100581320344
H,20,18,2021-01-17,man_city,crystal_palace,1.18,8.5,19,0.017736264889542053,0.011192218516556718,-0.046994010067532455,-0.053833692570084635
H,20,18,2021-01-18,arsenal,newcastle,1.45,4.73,8,0.02607166290005103,-0.005216967361672542,0.024986393448405808,-0.012116525954445678
H,20,18,2021-01-19,west_ham,west_brom,1.6,4.23,6.5,0.015252773231496652,-0.025888174381220708,0.008864149507177066,0.10328947317603787
H,20,19,2021-01-19,leicester,chelsea,3,3.49,2.55,0.012023147367829612,-0.012713564827379398,-0.0018694444792561882,0.012775202616619907
H,20,19,2021-01-20,man_city,aston_villa,1.27,6.5,12,0.024581061982636765,0.040236575326088486,-0.054004011739691826,-0.20223805476148127
A,20,19,2021-01-20,fulham,man_united,6.5,4.41,1.56,0.02162916448630714,-0.13320647975465294,-0.054202673158227355,0.061802832609170855
A,20,19,2021-01-21,liverpool,burnley,1.21,7.5,17,0.018603143736833472,0.12186050034150875,-0.25835999213150984,-0.39706995444433313
H,20,19,2021-01-23,aston_villa,newcastle,1.52,4.75,6.5,0.022267206477732948,-2.6488490404186216e-4,-0.0045372571907768,0.007473002983697796
A,20,19,2021-01-26,crystal_palace,west_ham,3.21,3.32,2.44,0.022567364601657758,0.13451593730013545,0.01857465713284534,-0.0938153586289755
A,20,19,2021-01-26,newcastle,leeds,3.92,3.89,1.95,0.02499196237719925,0.07154799005526113,0.030963224707837966,-0.04604753295593156
A,20,19,2021-01-26,southampton,arsenal,3.59,3.69,2.11,0.023487891349625922,-0.011610092818121864,0.013070417021123326,-4.733051315655157e-4
A,20,19,2021-01-26,west_brom,man_city,18,7.5,1.22,0.00856102003642989,0.2661071178888954,0.21136277184351648,-0.043241837790761406
H,20,19,2021-01-27,burnley,aston_villa,4.01,3.65,2,0.023349161343217295,0.16335563092736005,0.053196269461570855,-0.08901265390192503
D,20,20,2021-01-27,chelsea,wolves,1.63,4.26,6,0.014905383219562918,0.0073968315043686506,-0.06690632710009137,0.07529056763654429
D,20,20,2021-01-27,brighton,fulham,2.1,3.47,3.96,0.01690016675607464,0.03220679275780958,-0.03608526968420511,-0.016684905369843905
D,20,20,2021-01-27,everton,leicester,2.92,3.3,2.68,0.018630384813169476,0.1578298324317362,0.024801501954862193,-0.12664270963530366
A,20,20,2021-01-27,man_united,sheffield_united,1.3,6.21,12,0.01359469837730698,-0.0018427841282032675,0.014054798340769281,-0.009045768971357115
A,20,20,2021-01-28,tottenham,liverpool,3.33,3.7,2.25,0.01501501501501501,0.1088774819349363,0.08108249877178086,-0.10159888347081691
A,20,20,2021-01-30,everton,newcastle,1.61,4.03,6.5,0.023103124084891125,-0.027357048793096417,0.03868947342332962,0.05640568175461991
H,20,20,2021-01-30,crystal_palace,wolves,3.05,3.2,2.65,0.017727343025054187,-0.020285394916918165,0.008892281647906897,0.010688102725955995
H,20,20,2021-01-30,man_city,sheffield_united,1.14,9.43,26.18,0.02143461818302339,0.0566792314791682,-0.2243058979338296,-0.3055144644357789
D,20,20,2021-01-30,west_brom,fulham,3.43,3.26,2.36,0.02202246932136398,0.0490090458332586,0.04546050637180854,-0.05981823441596845
D,20,20,2021-01-30,arsenal,man_united,2.93,3.5,2.55,0.01916807678702881,0.22808080477977133,0.06885228039639557,-0.17294510246296513
A,20,21,2021-01-30,southampton,aston_villa,2.9,3.73,2.44,0.022760166525975345,0.16214965223179134,0.0027505849679805294,-0.10649534204779565
H,20,21,2021-01-31,chelsea,burnley,1.36,5.25,10.02,0.02557070732484612,0.002372053958086706,-0.007174346555799627,-0.0036301739099255936
A,20,21,2021-01-31,leicester,leeds,1.85,4.18,4.27,0.01396702777203207,0.030072087659534397,-0.06260883489642999,-6.434083481470232e-4
A,20,21,2021-01-31,west_ham,liverpool,4.65,4.1,1.8,0.014511758020806065,-0.21300167483093035,-0.1391320799355129,0.20888832295350723
H,20,21,2021-01-31,brighton,tottenham,3.2,3.46,2.39,0.01992738288146656,-0.018866691835534133,-0.008669274726443632,0.02092178477493345
H,20,21,2021-02-02,sheffield_united,west_brom,2.11,3.33,4.2,0.012329187684637866,0.04421511908883091,0.010519725401607172,-0.0854814395780561
H,20,21,2021-02-02,wolves,arsenal,3.71,3.36,2.2,0.02170628114024331,0.0037333148233364977,-0.004923435315709046,0.0010351069877896357
H,20,21,2021-02-02,man_united,southampton,1.46,4.81,8,0.01783171474952283,-0.00344021155303742,0.03263855345991806,-0.030940571168805997
A,20,21,2021-02-02,newcastle,crystal_palace,3.01,3.2,2.68,0.017860241979471336,0.0018315173368390614,0.09377175152281514,-0.06919385142957835
A,20,21,2021-02-03,burnley,man_city,15,7,1.23,0.02253193960511024,0.15471159729697392,0.012914601697559647,-0.013341633739640701
A,20,22,2021-02-03,fulham,leicester,4.12,3.56,2,0.023617323006436042,-0.0538753733391969,-0.062270832429128564,0.06946046260807304
A,20,22,2021-02-03,leeds,everton,2.51,3.75,2.82,0.01968297024667298,0.055170743784252574,-0.054451531321401236,-0.014750379234877653
A,20,22,2021-02-03,aston_villa,west_ham,2.23,3.5,3.46,0.023162120028290767,0.10208721860882908,0.019027474572212544,-0.13954950860671167
A,20,22,2021-02-03,liverpool,brighton,1.37,5.5,9,0.02285630022856311,0.10872251361459506,-0.14967879565893072,-0.25981275790707803
A,20,22,2021-02-04,tottenham,chelsea,3.6,3.52,2.18,0.020584283198961995,0.15055723126723275,0.022118422894044976,-0.08515817016071592
H,20,22,2021-02-06,aston_villa,arsenal,2.84,3.6,2.6,0.014505838449500486,0.074067765362232807,-0.002733773508888371,-0.057583415965899554
D,20,22,2021-02-06,burnley,brighton,3.74,3.21,2.26,0.021384035001358548,-0.02042207950323538,0.010344501422433039,0.005418616644111696
H,20,22,2021-02-06,newcastle,southampton,3.06,3.32,2.54,0.021702992299598378,0.1083811947664004,0.0969180349527381,-0.12949867979847418
D,20,22,2021-02-06,fulham,west_ham,3.66,3.56,2.13,0.02360648819545874,0.11161319203348086,0.03052002305386914,-0.07076415313836171
D,20,22,2021-02-06,man_united,everton,1.57,4.35,6.25,0.02682773263049998,0.04021886913229267,-0.02707311406150481,-0.1018414503120838
H,20,23,2021-02-07,tottenham,west_brom,1.48,4.6,7.81,0.02110795313489744,-0.04658052057293205,0.10163665614149431,0.11388937772500407
D,20,23,2021-02-07,wolves,leicester,3.63,3.49,2.2,0.016560499498764703,-0.0349077283834105,-0.050530533260313315,0.05788010237069918
A,20,23,2021-02-07,liverpool,man_city,3.44,3.7,2.2,0.015513399234329484,-0.08300450287796368,-0.001289228462610037,0.06141004655541682
A,20,23,2021-02-07,sheffield_united,chelsea,7.64,4.5,1.5,0.019778941244909642,-0.08866392379441723,-0.022055266711817567,0.02723035389013906
H,20,23,2021-02-08,leeds,crystal_palace,1.88,3.93,4.24,0.022216876429446364,-0.044282892047300626,-0.06263724707088514,0.21446691208219315
H,20,23,2021-02-13,leicester,liverpool,3.6,3.53,2.2,0.015609351303402352,0.12984668244271624,0.13721798880941272,-0.12849291712407573
A,20,23,2021-02-13,crystal_palace,burnley,2.54,3.2,3.3,0.009231090431877753,0.14573598042538927,0.022072069680735273,-0.1535557472603044
H,20,23,2021-02-13,man_city,tottenham,1.35,5.91,9.5,0.015208636368134076,-0.006549871246561256,0.005944463276741363,0.03517927062218673
D,20,23,2021-02-13,brighton,aston_villa,2.85,3.51,2.6,0.020392862498125552,0.006575099587187383,-0.017525867686051688,0.007279253935572827
A,20,23,2021-02-14,southampton,wolves,2.45,3.28,3.25,0.02073362177891802,-0.06980738647232498,0.002902952663958125,0.10753126631339871
D,20,24,2021-02-14,west_brom,man_united,10,5.71,1.35,0.015872089252124244,0.016240124078026552,0.055013358734493645,-0.014250175106160334
H,20,24,2021-02-14,arsenal,leeds,1.93,3.8,4.1,0.025195048787139074,-0.043968180108303945,0.026321259120700935,0.0752175402462889
A,20,24,2021-02-14,everton,fulham,1.96,3.61,4.24,0.023061448485734104,0.0355771884595808,-0.038908399744647326,-0.02607233186836455
H,20,24,2021-02-15,west_ham,sheffield_united,1.75,3.82,5.26,0.023322744581677934,0.18264208834408446,-0.11796143915708845,-0.218773238881098
H,20,24,2021-02-15,chelsea,newcastle,1.29,6.85,13,-0.001897723167456622,0.012059289624877456,-0.11137777747421507,0.11273534461373935
D,20,24,2021-02-17,burnley,fulham,2.87,3.2,2.77,0.021942886074038714,0.060999953126975814,-0.014135353692951713,-0.041263438224305005
A,20,24,2021-02-17,everton,man_city,9.5,5.62,1.36,0.018493218602293915,0.37950868594936593,0.0772521899490024,-0.056617482272942166
H,20,24,2021-02-19,wolves,leeds,2.45,3.42,3.2,0.013060926124835781,-0.02891908295576895,0.005979061661355312,0.034835184697786126
D,20,24,2021-02-20,southampton,chelsea,5.11,3.88,1.75,0.024855246434119405,-0.10957533253247731,-0.02575819690329817,0.057159132672430335
D,20,24,2021-02-20,burnley,west_brom,2.06,3.41,4.12,0.021410471770634487,0.05843494284561235,-0.014492816540640052,-0.08479363886973434
A,20,25,2021-02-20,liverpool,everton,1.5,4.64,7,0.02504105090311981,-0.07954240258733059,0.16868444948853778,0.2253930550694916
H,20,25,2021-02-20,fulham,sheffield_united,2.25,3.24,3.77,0.018338409143006995,-0.11524905061531898,0.06025122779164094,0.18216564733857754
H,20,25,2021-02-21,west_ham,tottenham,2.73,3.4,2.8,0.01756087050204691,0.16553348728668693,0.047965160194633594,-0.15416948467402602
A,20,25,2021-02-21,aston_villa,leicester,2.94,3.55,2.49,0.023432620969650264,0.25133480673553055,0.05884533738343922,-0.17293258648582732
A,20,25,2021-02-21,arsenal,man_city,6.5,4.54,1.55,0.019271761349351157,0.12437383044938,0.021811267053415184,-0.03267122465439809
H,20,25,2021-02-21,man_united,newcastle,1.31,5.85,12,0.017632282899458396,0.03192663809267726,-0.08252281329135258,-0.08278074237164812
A,20,25,2021-02-22,brighton,crystal_palace,1.75,3.61,5.64,0.02574184621688591,0.02187874929283229,-0.0230959974997339,-0.031069542413958984
H,20,25,2021-02-23,leeds,southampton,2.4,3.6,3.12,0.014957264957264904,-0.07463009901340911,0.028820344462978653,0.0869729606183447
H,20,25,2021-02-27,man_city,west_ham,1.25,6.76,13.19,0.02374400545509192,0.03406424374465589,-0.06924257350573904,-0.1702982244418464
H,20,25,2021-02-27,west_brom,brighton,4.22,3.53,1.99,0.022765506438790162,0.09461618812175132,0.05026867084936826,-0.06344505784832521
A,20,26,2021-02-27,leeds,aston_villa,2.3,3.74,3.22,0.012721294051217358,-0.08913150297287975,0.04517615789697271,0.11460995072512681
